video_id,video_title,num_collaborators,collaborator_1,collaborator_2,collaborator_3,collaborator_4,collaborator_5,link
_AAPFzsWejM,Shrimp crispy cook recipe and eat #cooking #cook #food #shortvideo #sorts #recipe,0,,,,,,https://www.youtube.com/watch?v=_AAPFzsWejM
dQqdq_wviZc,She chose tic tac and almost not break her teeth 🦷 😂,0,,,,,,https://www.youtube.com/watch?v=dQqdq_wviZc
EHTwyWAKayg,/ስለ ጤናዎ/ በዱባይ የነበረን አስገራሚ ቆይታ ... የጤና ከተማ እና ሪዞርት //በእሁድን በኢቢኤስ//,7,Tinsae Berhane,Zewetir Desalegn,Liya Samuel,Lula Gezu,Asfaw Meshesha,https://www.youtube.com/watch?v=EHTwyWAKayg
Y03OAPCyPLA,"The Martial Artist Fights Against The Pork Belly Monster Alone, Just To Protect The Heroine",0,,,,,,https://www.youtube.com/watch?v=Y03OAPCyPLA
WXAxME4YuT4,We,0,,,,,,https://www.youtube.com/watch?v=WXAxME4YuT4
2ufO37EZMjQ,iShowSpeed Gets ROBBED While On A Date In London..,0,,,,,,https://www.youtube.com/watch?v=2ufO37EZMjQ
JKGjaOs74Ww,إحكي مالك I الفنان حسن العسيري I شاهد,0,,,,,,https://www.youtube.com/watch?v=JKGjaOs74Ww
2N36JUL8zhc,how can we be so far apart face to face? #shorts,0,,,,,,https://www.youtube.com/watch?v=2N36JUL8zhc
KGkt_Qfq2j8,Monkey Hair Red regrets not listening to her father,0,,,,,,https://www.youtube.com/watch?v=KGkt_Qfq2j8
PCIf4P7xrHg,¿Se enojará Maripily con Lupillo en La Casa de los Famosos? | Realities After Dark,0,,,,,,https://www.youtube.com/watch?v=PCIf4P7xrHg
PJmRYjbGUj4,head need lotion fr,0,,,,,,https://www.youtube.com/watch?v=PJmRYjbGUj4
P5tZXAHBDf0,"adu suara bareng junya 1 gou my suara koper koperan😂😁😂 July 17, 2024 part 2",0,,,,,,https://www.youtube.com/watch?v=P5tZXAHBDf0
tNjs5FwPpb0,we fact checked this and it,1,Dante Basco,,,,,https://www.youtube.com/watch?v=tNjs5FwPpb0
sHy4_0Tj_gk,Palworld Lawsuit Threatens Everyone,1,BellularNews,,,,,https://www.youtube.com/watch?v=sHy4_0Tj_gk
VUoz9WZPVVg,#DeadpoolAndWolverine is #1 in the world.,0,,,,,,https://www.youtube.com/watch?v=VUoz9WZPVVg
HIfsoiLf3gc,مسلسل البيت بيتي 2 I مشهد مسرب من الحلقة 3 I شاهد,0,,,,,,https://www.youtube.com/watch?v=HIfsoiLf3gc
USKB9qWa0CA,Why They Call Him SPEED 🔥⚡,0,,,,,,https://www.youtube.com/watch?v=USKB9qWa0CA
CK71HHdFtmA,Bully Wasn,0,,,,,,https://www.youtube.com/watch?v=CK71HHdFtmA
SF0--nbmOEc,Animal Jam Roblox Pets,6,Zenseikun,CookieSwirlC,iron_vertex,PlayCookiePlay,rin7914,https://www.youtube.com/watch?v=SF0--nbmOEc
